SSN_ID               WH_ID  LOCN_ID    ISSN_STATUS LAST_UPDATE_DATE 
87020104             XD     RC000003   DX          19-NOV-2007      
87020105             XD     C2330102   DX          19-NOV-2007      
87020106             XD     C2330101   DX          19-NOV-2007      
87030101             XD     C2370102   DX          19-NOV-2007      
87030102             XD     C2370202   DX          19-NOV-2007      
87030103             XD     C2370202   DX          19-NOV-2007      
87030104             XD     C2370102   DX          19-NOV-2007      
87030105             XD     C2370103   DX          19-NOV-2007      
87030106             XD     C2370104   DX          19-NOV-2007      
87040101             XD     RD000007   DX          19-NOV-2007      
87040102             XD     RD000007   DX          19-NOV-2007      
87040103             XD     RD000007   DX          19-NOV-2007      
87040104             XD     RD000007   DX          19-NOV-2007      
87040105             XD     RD000007   DX          19-NOV-2007      
87060101             XD     C2250101   DX          19-NOV-2007      
87060102             XD     RC000001   DX          19-NOV-2007      
87060103             XD     C2250102   DX          19-NOV-2007      
87060104             XD     C2250104   DX          19-NOV-2007      
87060105             XD     C2250202   DX          19-NOV-2007      
87060106             XD     C2250201   DX          19-NOV-2007      
87070101             XD     RC000001   DX          19-NOV-2007      
87070102             XD     RC000001   DX          19-NOV-2007      
87070103             XD     RC000001   DX          19-NOV-2007      
87090101             XD     RC000001   DX          19-NOV-2007      
87090102             XD     RC000001   DX          19-NOV-2007      
87090103             XD     RC000001   DX          19-NOV-2007      
87090104             XD     RC000001   DX          19-NOV-2007      
87090105             XD     RC000001   DX          19-NOV-2007      
87090106             XD     RC000001   DX          19-NOV-2007      
87090107             XD     RC000001   DX          19-NOV-2007      
87090108             XD     RC000001   DX          19-NOV-2007      
87090109             XD     RC000001   DX          19-NOV-2007      
87090110             XD     RC000001   DX          19-NOV-2007      
87100101             XD     RD000009   DX          19-NOV-2007      
87100102             XD     RD000009   DX          19-NOV-2007      
87100103             XD     RD000009   DX          19-NOV-2007      
87100104             XD     RD000009   DX          19-NOV-2007      
87100105             XD     RD000009   DX          19-NOV-2007      
87100106             XD     RD000009   DX          19-NOV-2007      
87100107             XD     RD000009   DX          19-NOV-2007      
87100108             XD     RD000009   DX          19-NOV-2007      
87100109             XD     RD000009   DX          19-NOV-2007      
87100110             XD     RD000009   DX          19-NOV-2007      
87100111             XD     RD000009   DX          19-NOV-2007      
87100112             XD     RD000009   DX          19-NOV-2007      
87100113             XD     RD000009   DX          19-NOV-2007      
87100114             XD     RD000009   DX          19-NOV-2007      
87100115             XD     RD000009   DX          19-NOV-2007      
87100116             XD     RD000009   DX          19-NOV-2007      
87100117             XD     RD000009   DX          19-NOV-2007      
87100118             XD     RD000009   DX          19-NOV-2007      
87100119             XD     RD000009   DX          19-NOV-2007      
87110101             XD     C1130203   DX          19-NOV-2007      
87110102             XD     110205     DX          19-NOV-2007      
87110103             XD     C1130202   DX          19-NOV-2007      
87110204             XD     C1130103   DX          19-NOV-2007      
87110205             XD     C1130102   DX          19-NOV-2007      
87110306             XD     C1110104   DX          19-NOV-2007      
87110307             XD     C1110103   DX          19-NOV-2007      
87110308             XD     C1110102   DX          19-NOV-2007      
87110409             XD     C1110101   DX          19-NOV-2007      
87110410             XD     C1110201   DX          19-NOV-2007      
87110411             XD     C1110301   DX          19-NOV-2007      
87110412             XD     C1110202   DX          19-NOV-2007      
87110413             XD     C1110302   DX          19-NOV-2007      
87110414             XD     C1110203   DX          19-NOV-2007      
87110415             XD     C1110303   DX          19-NOV-2007      
87110416             XD     C1110204   DX          19-NOV-2007      
87110417             XD     C1110304   DX          19-NOV-2007      
87110518             XD     RD000008   DX          19-NOV-2007      
87110519             XD     C1060101   DX          19-NOV-2007      
87110520             XD     110519     DX          19-NOV-2007      
87130101             XD     RC000001   DX          19-NOV-2007      
87130102             XD     RC000001   DX          19-NOV-2007      
87130103             XD     RC000001   DX          19-NOV-2007      
87130104             XD     RC000001   DX          19-NOV-2007      
87130105             XD     RC000001   DX          19-NOV-2007      
87130106             XD     RC000001   DX          19-NOV-2007      
87140101             XD     RC000001   DX          19-NOV-2007      
87160101             XD     RC000001   DX          19-NOV-2007      
87160102             XD     RC000001   DX          19-NOV-2007      
87160103             XD     RC000001   DX          19-NOV-2007      
87160104             XD     RC000001   DX          19-NOV-2007      
87160105             XD     RC000001   DX          19-NOV-2007      
87160106             XD     RC000001   DX          19-NOV-2007      
87160107             XD     RC000001   DX          19-NOV-2007      
87160108             XD     RC000001   DX          19-NOV-2007      
87160109             XD     RC000001   DX          19-NOV-2007      
87160110             XD     RC000001   DX          19-NOV-2007      
87160111             XD     C2310203   DX          19-NOV-2007      
87160112             XD     C2310104   DX          19-NOV-2007      
87160113             XD     C2310202   DX          19-NOV-2007      
87160114             XD     RC000001   DX          19-NOV-2007      
87160115             XD     C2310102   DX          19-NOV-2007      
87160116             XD     C2310201   DX          19-NOV-2007      
87160117             XD     C2300203   DX          19-NOV-2007      
87160118             XD     C2300202   DX          19-NOV-2007      
87160119             XD     C2310204   DX          19-NOV-2007      
87170101             XD     RC000001   DX          19-NOV-2007      
87210101             XD     RC000001   DX          19-NOV-2007      
87240101             XD     RC000003   DX          19-NOV-2007      
87240102             XD     RC000003   DX          19-NOV-2007      
87240103             XD     RC000003   DX          19-NOV-2007      
87240104             XD     RC000003   DX          19-NOV-2007      
87240105             XD     RC000003   DX          19-NOV-2007      
87240106             XD     RC000003   DX          19-NOV-2007      
87240107             XD     RC000003   DX          19-NOV-2007      
87240108             XD     RC000003   DX          19-NOV-2007      
87240109             XD     RC000003   DX          19-NOV-2007      
87240110             XD     RC000003   DX          19-NOV-2007      
87240111             XD     RC000003   DX          19-NOV-2007      
87240112             XD     RC000003   DX          19-NOV-2007      
87240113             XD     RC000003   DX          19-NOV-2007      
87240114             XD     RC000003   DX          19-NOV-2007      
87240115             XD     RC000003   DX          19-NOV-2007      
87240116             XD     RC000003   DX          19-NOV-2007      
87240117             XD     RC000003   DX          19-NOV-2007      
87240118             XD     RC000003   DX          19-NOV-2007      
87270101             XD     RC000001   DX          19-NOV-2007      
87300101             XD     RD000010   DX          19-NOV-2007      
87300202             XD     C1070101   DX          19-NOV-2007      
87300203             XD     C1070102   DX          19-NOV-2007      
87300204             XD     300203     DX          19-NOV-2007      
87300205             XD     C1070102   DX          19-NOV-2007      
87300206             XD     C1070103   DX          19-NOV-2007      
87300207             XD     RD000010   DX          19-NOV-2007      
87300208             XD     300207     DX          19-NOV-2007      
87300209             XD     C1070104   DX          19-NOV-2007      
87300310             XD     C1080302   DX          19-NOV-2007      
87300311             XD     C1080301   DX          19-NOV-2007      
87300312             XD     C1080204   DX          19-NOV-2007      
87300313             XD     C1080203   DX          19-NOV-2007      
87300314             XD     C1080104   DX          19-NOV-2007      
87300315             XD     C1080202   DX          19-NOV-2007      
87300316             XD     C1080201   DX          19-NOV-2007      
87300317             XD     C1080103   DX          19-NOV-2007      
87300318             XD     C1080102   DX          19-NOV-2007      
87300319             XD     C1080101   DX          19-NOV-2007      
87300420             XD     300101     DX          19-NOV-2007      
87320101             XD     C2340203   DX          19-NOV-2007      
87320102             XD     RD000011   DX          19-NOV-2007      
87320103             XD     RD000011   DX          19-NOV-2007      
87320104             XD     RD000011   DX          19-NOV-2007      
87320105             XD     RD000011   DX          19-NOV-2007      
87320106             XD     RD000011   DX          19-NOV-2007      
87320107             XD     C2340204   DX          19-NOV-2007      
87320108             XD     330407     DX          19-NOV-2007      
87320109             XD     RD000011   DX          19-NOV-2007      
87320110             XD     RD000011   DX          19-NOV-2007      
87320111             XD     C2340202   DX          19-NOV-2007      
87320112             XD     RD000011   DX          19-NOV-2007      
87330101             XD     C1270102   DX          19-NOV-2007      
87330202             XD     C1370102   DX          19-NOV-2007      
87330303             XD     C1270103   DX          19-NOV-2007      
87330304             XD     C1270104   DX          19-NOV-2007      
87330405             XD     RD000009   DX          19-NOV-2007      
87330406             XD     RD000009   DX          19-NOV-2007      
87330407             XD     C1280204   DX          19-NOV-2007      
87330408             XD     RD000009   DX          19-NOV-2007      
87330409             XD     C1280104   DX          19-NOV-2007      
87330410             XD     C1280103   DX          19-NOV-2007      
87330411             XD     RD000009   DX          19-NOV-2007      
87330412             XD     C1280203   DX          19-NOV-2007      
87330413             XD     C1280202   DX          19-NOV-2007      
87330414             XD     C1280102   DX          19-NOV-2007      
87330415             XD     C1280201   DX          19-NOV-2007      
87330516             XD     C1030101   DX          19-NOV-2007      
87330517             XD     RD000009   DX          19-NOV-2007      
87330518             XD     C1030102   DX          19-NOV-2007      
87330519             XD     C1030103   DX          19-NOV-2007      
87330520             XD     C1030104   DX          19-NOV-2007      
87330521             XD     C1030201   DX          19-NOV-2007      
87330522             XD     C1030202   DX          19-NOV-2007      
87330523             XD     C1030203   DX          19-NOV-2007      
87330524             XD     C1030204   DX          19-NOV-2007      
87340101             XD     C1370102   DX          19-NOV-2007      
87340102             XD     C1370102   DX          19-NOV-2007      
87340103             XD     C1370103   DX          19-NOV-2007      
87340104             XD     C1370104   DX          19-NOV-2007      
87340105             XD     C1370202   DX          19-NOV-2007      
87340106             XD     C1370203   DX          19-NOV-2007      
87340107             XD     C1370204   DX          19-NOV-2007      
87340208             XD     RD000011   DX          19-NOV-2007      
87340209             XD     C1290204   DX          19-NOV-2007      
87340210             XD     C1290203   DX          19-NOV-2007      
87340211             XD     RD000011   DX          19-NOV-2007      
87340212             XD     RD000011   DX          19-NOV-2007      
87340213             XD     RD000011   DX          19-NOV-2007      
87340314             XD     C1250101   DX          19-NOV-2007      
87340315             XD     C1250102   DX          19-NOV-2007      
87340316             XD     C1250103   DX          19-NOV-2007      
87340317             XD     C1250104   DX          19-NOV-2007      
87340318             XD     RD000011   DX          19-NOV-2007      
87340319             XD     RD000011   DX          19-NOV-2007      
87340420             XD     C1010104   DX          19-NOV-2007      
87340421             XD     C1010103   DX          19-NOV-2007      
87340422             XD     C1010102   DX          19-NOV-2007      
87340423             XD     C1010102   DX          19-NOV-2007      
87340424             XD     C1010102   DX          19-NOV-2007      
87370101             XD     RD000010   DX          19-NOV-2007      
87370202             XD     RD000010   DX          19-NOV-2007      
87370203             XD     RD000010   DX          19-NOV-2007      
87370304             XD     RD000010   DX          19-NOV-2007      
87370305             XD     RD000010   DX          19-NOV-2007      
87370306             XD     RD000010   DX          19-NOV-2007      
87370307             XD     RD000010   DX          19-NOV-2007      
87370408             XD     RD000010   DX          19-NOV-2007      
87370409             XD     RD000010   DX          19-NOV-2007      
87370410             XD     RD000010   DX          19-NOV-2007      
87370411             XD     RD000010   DX          19-NOV-2007      
87370412             XD     RD000010   DX          19-NOV-2007      
87370413             XD     RD000010   DX          19-NOV-2007      
87370514             XD     RD000010   DX          19-NOV-2007      
87370515             XD     RD000010   DX          19-NOV-2007      
87370516             XD     RD000010   DX          19-NOV-2007      
87370517             XD     RD000010   DX          19-NOV-2007      
87370518             XD     RD000010   DX          19-NOV-2007      
87370519             XD     RD000010   DX          19-NOV-2007      
87370520             XD     RD000010   DX          19-NOV-2007      
87380101             XD     RC000001   DX          19-NOV-2007      
87380102             XD     RC000001   DX          19-NOV-2007      
87380103             XD     RC000001   DX          19-NOV-2007      
87380104             XD     RC000001   DX          19-NOV-2007      
87380105             XD     RC000001   DX          19-NOV-2007      
87400101             XD     RC000001   DX          19-NOV-2007      
87400202             XD     RC000001   DX          19-NOV-2007      
87420101             XD     RC000001   DX          19-NOV-2007      
87420102             XD     RC000001   DX          19-NOV-2007      
87430101             XD     RC000001   DX          19-NOV-2007      
87450101             XD     RC000001   DX          19-NOV-2007      
87490101             XD     RD000009   DX          19-NOV-2007      
87490202             XD     RD000009   DX          19-NOV-2007      
87490203             XD     RD000009   DX          19-NOV-2007      
87490204             XD     RD000009   DX          19-NOV-2007      
87490205             XD     RD000009   DX          19-NOV-2007      
87490206             XD     RD000009   DX          19-NOV-2007      
87490307             XD     RD000009   DX          19-NOV-2007      
87490308             XD     RD000009   DX          19-NOV-2007      
87490309             XD     RD000009   DX          19-NOV-2007      
87490310             XD     RD000009   DX          19-NOV-2007      
87490411             XD     RD000009   DX          19-NOV-2007      
87490412             XD     RD000009   DX          19-NOV-2007      
87490413             XD     RD000009   DX          19-NOV-2007      
87490514             XD     RD000009   DX          19-NOV-2007      
87490615             XD     RD000009   DX          19-NOV-2007      
87490616             XD     RD000009   DX          19-NOV-2007      
87490617             XD     RD000009   DX          19-NOV-2007      
87490618             XD     RD000009   DX          19-NOV-2007      
87490719             XD     RD000009   DX          19-NOV-2007      
87490820             XD     RD000009   DX          19-NOV-2007      
87490821             XD     RD000009   DX          19-NOV-2007      
87490822             XD     RD000009   DX          19-NOV-2007      
87540101             XD     RC000003   DX          19-NOV-2007      
87540102             XD     RC000003   DX          19-NOV-2007      
87540203             XD     RC000003   DX          19-NOV-2007      
87540204             XD     RC000003   DX          19-NOV-2007      
87540305             XD     RC000003   DX          19-NOV-2007      
87560101             XD     C2140103   DX          19-NOV-2007      
87560102             XD     C2130103   DX          19-NOV-2007      
87560103             XD     C2140102   DX          19-NOV-2007      
87560104             XD     C2140101   DX          19-NOV-2007      
87560105             XD     C2130102   DX          19-NOV-2007      
87560106             XD     C2130101   DX          19-NOV-2007      
87560107             XD     C2130101   DX          19-NOV-2007      
87560108             XD     RD000009   DX          19-NOV-2007      
87560109             XD     RD000009   DX          19-NOV-2007      
87560110             XD     C2140202   DX          19-NOV-2007      
87560111             XD     RD000009   DX          19-NOV-2007      
87560112             XD     RD000009   DX          19-NOV-2007      
87560113             XD     C2140203   DX          19-NOV-2007      
87560114             XD     RD000009   DX          19-NOV-2007      
87560115             XD     C2140101   DX          19-NOV-2007      
87560116             XD     RD000009   DX          19-NOV-2007      
87560117             XD     C2130202   DX          19-NOV-2007      
87560118             XD     RD000009   DX          19-NOV-2007      
87560119             XD     RD000009   DX          19-NOV-2007      
87560120             XD     RD000009   DX          19-NOV-2007      
87570101             XD     RD000009   DX          19-NOV-2007      
87570102             XD     RD000009   DX          19-NOV-2007      
87570103             XD     RD000009   DX          19-NOV-2007      
87570104             XD     RD000009   DX          19-NOV-2007      
87570105             XD     RD000009   DX          19-NOV-2007      
87570106             XD     RD000009   DX          19-NOV-2007      
87570107             XD     RD000009   DX          19-NOV-2007      
87570108             XD     C2100203   DX          19-NOV-2007      
87570109             XD     C2110203   DX          19-NOV-2007      
87570110             XD     C2110202   DX          19-NOV-2007      
87570111             XD     C2110201   DX          19-NOV-2007      
87570112             XD     RD000009   DX          19-NOV-2007      
87570113             XD     C2100103   DX          19-NOV-2007      
87570114             XD     C2100201   DX          19-NOV-2007      
87570115             XD     C2100202   DX          19-NOV-2007      
87570116             XD     C2110102   DX          19-NOV-2007      
87570117             XD     C2100102   DX          19-NOV-2007      
87570118             XD     C2100101   DX          19-NOV-2007      
87570119             XD     C2110103   DX          19-NOV-2007      
87570120             XD     C2110101   DX          19-NOV-2007      
87580101             XD     RD000008   DX          19-NOV-2007      
87590101             XD     C2080103   DX          19-NOV-2007      
87590102             XD     C2080102   DX          19-NOV-2007      
87590103             XD     C2120103   DX          19-NOV-2007      
87590104             XD     RD000007   DX          19-NOV-2007      
87590105             XD     C2120202   DX          19-NOV-2007      
87590106             XD     C2080201   DX          19-NOV-2007      
87590107             XD     C2090202   DX          19-NOV-2007      
87590108             XD     C2090203   DX          19-NOV-2007      
87590109             XD     C2080301   DX          19-NOV-2007      
87590110             XD     C2080302   DX          19-NOV-2007      
87590111             XD     C2080303   DX          19-NOV-2007      
87590112             XD     C2090302   DX          19-NOV-2007      
87590113             XD     C2090303   DX          19-NOV-2007      
87590114             XD     C2090301   DX          19-NOV-2007      
87590115             XD     C2090103   DX          19-NOV-2007      
87590116             XD     C2090201   DX          19-NOV-2007      
87590117             XD     C2090102   DX          19-NOV-2007      
87590118             XD     C2080202   DX          19-NOV-2007      
87590119             XD     C2320201   DX          19-NOV-2007      
87590120             XD     C2080102   DX          19-NOV-2007      
87600101             XD     C2070101   DX          19-NOV-2007      
87600102             XD     C2060203   DX          19-NOV-2007      
87600103             XD     RD000010   DX          19-NOV-2007      
87600104             XD     C2070202   DX          19-NOV-2007      
87600105             XD     C2070201   DX          19-NOV-2007      
87600106             XD     C2060103   DX          19-NOV-2007      
87600107             XD     C2060102   DX          19-NOV-2007      
87600108             XD     C2350104   DX          19-NOV-2007      
87600109             XD     C2350102   DX          19-NOV-2007      
87600110             XD     C2350103   DX          19-NOV-2007      
87600111             XD     C2060101   DX          19-NOV-2007      
87600112             XD     C2060201   DX          19-NOV-2007      
87600113             XD     C2060202   DX          19-NOV-2007      
87600114             XD     C2070102   DX          19-NOV-2007      
87600115             XD     C2070203   DX          19-NOV-2007      
87600116             XD     C2060302   DX          19-NOV-2007      
87600117             XD     C2060303   DX          19-NOV-2007      
87600118             XD     C2070301   DX          19-NOV-2007      
87600119             XD     C2070302   DX          19-NOV-2007      
87600120             XD     C2070303   DX          19-NOV-2007      
87610101             XD     C2060301   DX          19-NOV-2007      
87610102             XD     C2040303   DX          19-NOV-2007      
87610103             XD     C2040302   DX          19-NOV-2007      
87610104             XD     C2060302   DX          19-NOV-2007      
87610105             XD     C2040301   DX          19-NOV-2007      
87610106             XD     C2060303   DX          19-NOV-2007      
87610107             XD     C2040102   DX          19-NOV-2007      
87610108             XD     C2060203   DX          19-NOV-2007      
87610109             XD     C2040103   DX          19-NOV-2007      
87610110             XD     C2040201   DX          19-NOV-2007      
87610111             XD     C2040202   DX          19-NOV-2007      
87610112             XD     C2040203   DX          19-NOV-2007      
87610113             XD     C2060202   DX          19-NOV-2007      
87610114             XD     C2040101   DX          19-NOV-2007      
87610115             XD     C2060201   DX          19-NOV-2007      
87610116             XD     C2360103   DX          19-NOV-2007      
87610117             XD     C2060101   DX          19-NOV-2007      
87610118             XD     C2060102   DX          19-NOV-2007      
87610119             XD     C2360104   DX          19-NOV-2007      
87610120             XD     C2060103   DX          19-NOV-2007      
87640101             XD     C1110104   DX          19-NOV-2007      
87640102             XD     C1110103   DX          19-NOV-2007      
87640103             XD     C1110103   DX          19-NOV-2007      
87640104             XD     C1110102   DX          19-NOV-2007      
87640105             XD     C1110101   DX          19-NOV-2007      
87640206             XD     C1140101   DX          19-NOV-2007      
87640207             XD     C1110201   DX          19-NOV-2007      
87640208             XD     C1110202   DX          19-NOV-2007      
87640209             XD     C1110301   DX          19-NOV-2007      
87640210             XD     C1110203   DX          19-NOV-2007      
87640211             XD     C1110302   DX          19-NOV-2007      
87640212             XD     C1110204   DX          19-NOV-2007      
87640213             XD     C1110303   DX          19-NOV-2007      
87640214             XD     C1110304   DX          19-NOV-2007      
87640315             XD     C1140204   DX          19-NOV-2007      
87640316             XD     C1140203   DX          19-NOV-2007      
87640317             XD     C1140202   DX          19-NOV-2007      
87640318             XD     C1140201   DX          19-NOV-2007      
87640319             XD     C1140104   DX          19-NOV-2007      
87640320             XD     C1140103   DX          19-NOV-2007      
87690101             XD     C2360101   DX          19-NOV-2007      
87690102             XD     C2030101   DX          19-NOV-2007      
87690103             XD     C2030201   DX          19-NOV-2007      
87690104             XD     C2030202   DX          19-NOV-2007      
87690105             XD     C2030203   DX          19-NOV-2007      
87690106             XD     RC000001   DX          19-NOV-2007      
87690107             XD     RC000001   DX          19-NOV-2007      
87690108             XD     RC000001   DX          19-NOV-2007      
87690109             XD     C2030103   DX          19-NOV-2007      
87690110             XD     C2030102   DX          19-NOV-2007      
87690111             XD     RC000001   DX          19-NOV-2007      
87690112             XD     RC000001   DX          19-NOV-2007      
87690113             XD     RC000001   DX          19-NOV-2007      
87690114             XD     RC000001   DX          19-NOV-2007      
87690115             XD     RC000001   DX          19-NOV-2007      
87690116             XD     RC000001   DX          19-NOV-2007      
87690117             XD     RC000001   DX          19-NOV-2007      
87690118             XD     RC000001   DX          19-NOV-2007      
87690119             XD     RC000001   DX          19-NOV-2007      
87690120             XD     RC000001   DX          19-NOV-2007      
87710101             XD     C2290304   DX          19-NOV-2007      
87710102             XD     C2290303   DX          19-NOV-2007      
87710103             XD     C2290302   DX          19-NOV-2007      
87710104             XD     C2290301   DX          19-NOV-2007      
87710105             XD     C2300304   DX          19-NOV-2007      
87710106             XD     C2300303   DX          19-NOV-2007      
87710107             XD     C2300302   DX          19-NOV-2007      
87710108             XD     C2300301   DX          19-NOV-2007      
87710109             XD     C2290202   DX          19-NOV-2007      
87710110             XD     C2290201   DX          19-NOV-2007      
87710111             XD     C2290203   DX          19-NOV-2007      
87710112             XD     C2300203   DX          19-NOV-2007      
87710113             XD     C2300202   DX          19-NOV-2007      
87710114             XD     C2300201   DX          19-NOV-2007      
87710115             XD     C2290101   DX          19-NOV-2007      
87710116             XD     C2290102   DX          19-NOV-2007      
87710117             XD     C2290103   DX          19-NOV-2007      
87710118             XD     C2290104   DX          19-NOV-2007      
87710119             XD     C2300204   DX          19-NOV-2007      
87710120             XD     C2290204   DX          19-NOV-2007      
87720101             XD     RC000001   DX          19-NOV-2007      
87750101             XD     RC000001   DX          19-NOV-2007      
87760101             XD     RC000001   DX          19-NOV-2007      
87770101             XD     RC000001   DX          19-NOV-2007      
87770102             XD     RC000001   DX          19-NOV-2007      
87770103             XD     RC000001   DX          19-NOV-2007      
87780101             XD     RC000001   DX          19-NOV-2007      
87790101             XD     RC000001   DX          19-NOV-2007      
87800101             XD     RC000001   DX          19-NOV-2007      
87810101             XD     RC000001   DX          19-NOV-2007      
87890101             XD     RC000001   DX          19-NOV-2007      
87890102             XD     RC000001   DX          19-NOV-2007      
87890103             XD     RC000001   DX          19-NOV-2007      
87890104             XD     RC000001   DX          19-NOV-2007      
87890105             XD     RC000001   DX          19-NOV-2007      
87940101             XD     C3280104   DX          19-NOV-2007      
87940102             XD     C3280103   DX          19-NOV-2007      
87940103             XD     C3280102   DX          19-NOV-2007      
87940104             XD     C1330103   DX          19-NOV-2007      
87940105             XD     C3270104   DX          19-NOV-2007      
87940106             XD     C3270103   DX          19-NOV-2007      
88040101             XD     C3060101   DX          19-NOV-2007      
88040102             XD     C3060102   DX          19-NOV-2007      
88040103             XD     C3060103   DX          19-NOV-2007      
88040104             XD     RC000001   DX          19-NOV-2007      
88050101             XD     RC000001   DX          19-NOV-2007      
88060101             XD     RC000001   DX          19-NOV-2007      
88060102             XD     RC000001   DX          19-NOV-2007      
88060203             XD     RC000001   DX          19-NOV-2007      
88060304             XD     RC000001   DX          19-NOV-2007      
88060405             XD     RC000001   DX          19-NOV-2007      
88060406             XD     RC000001   DX          19-NOV-2007      
88060507             XD     RC000001   DX          19-NOV-2007      
88060608             XD     RC000001   DX          19-NOV-2007      
88060709             XD     RC000001   DX          19-NOV-2007      
88060810             XD     RC000001   DX          19-NOV-2007      
88060911             XD     DD000005   DX          19-NOV-2007      
88080101             XD     RC000001   DX          19-NOV-2007      
88080102             XD     RC000001   DX          19-NOV-2007      
88080103             XD     RC000001   DX          19-NOV-2007      
88080104             XD     RC000001   DX          19-NOV-2007      
88090101             XD     C5L10201   DX          19-NOV-2007      
88090102             XD     C5L10101   DX          19-NOV-2007      
88090103             XD     C5L10201   DX          19-NOV-2007      
88090104             XD     C5L10101   DX          19-NOV-2007      
88090105             XD     C5L10201   DX          19-NOV-2007      
88090106             XD     C5L10101   DX          19-NOV-2007      
88090107             XD     C5L10201   DX          19-NOV-2007      
88090108             XD     C5L10101   DX          19-NOV-2007      
88090209             XD     C5R10201   DX          19-NOV-2007      
88090210             XD     C5R10101   DX          19-NOV-2007      
88090211             XD     C5R10101   DX          19-NOV-2007      
88090212             XD     C5R10101   DX          19-NOV-2007      
88090213             XD     C5R10101   DX          19-NOV-2007      
88090214             XD     C5R10201   DX          19-NOV-2007      
88090215             XD     C5R10201   DX          19-NOV-2007      
88090216             XD     C5R10201   DX          19-NOV-2007      
88090217             XD     C5R10201   DX          19-NOV-2007      
88090218             XD     C5R10101   DX          19-NOV-2007      
88130101             XD     RD000009   DX          19-NOV-2007      
88130102             XD     C2190202   DX          19-NOV-2007      
88130103             XD     RD000009   DX          19-NOV-2007      
88130104             XD     RD000009   DX          19-NOV-2007      
88130105             XD     C2190102   DX          19-NOV-2007      
88130106             XD     RD000009   DX          19-NOV-2007      
88130107             XD     C2190101   DX          19-NOV-2007      
88130108             XD     C2200101   DX          19-NOV-2007      
88130109             XD     C2180102   DX          19-NOV-2007      
88130110             XD     C2180201   DX          19-NOV-2007      
88130111             XD     C2180101   DX          19-NOV-2007      
88130112             XD     RD000009   DX          19-NOV-2007      
88130113             XD     RD000009   DX          19-NOV-2007      
88130114             XD     RD000009   DX          19-NOV-2007      
88130115             XD     RD000009   DX          19-NOV-2007      
88130116             XD     C2200201   DX          19-NOV-2007      
88130117             XD     C2190201   DX          19-NOV-2007      
88130118             XD     RD000009   DX          19-NOV-2007      
88130119             XD     C2180202   DX          19-NOV-2007      
88150101             XD     C2090103   DX          19-NOV-2007      
88150102             XD     C2090102   DX          19-NOV-2007      
88150103             XD     C2090101   DX          19-NOV-2007      
88150104             XD     C2090201   DX          19-NOV-2007      
88150105             XD     RC000001   DX          19-NOV-2007      
88160101             XD     RD000010   DX          19-NOV-2007      
88160102             XD     RD000010   DX          19-NOV-2007      
88160103             XD     C2090103   DX          19-NOV-2007      
88160104             XD     C2090102   DX          19-NOV-2007      
88160105             XD     C2090101   DX          19-NOV-2007      
88160106             XD     C2080203   DX          19-NOV-2007      
88160107             XD     C2080201   DX          19-NOV-2007      
88160108             XD     C2080103   DX          19-NOV-2007      
88160109             XD     C2090201   DX          19-NOV-2007      
88160110             XD     C2090202   DX          19-NOV-2007      
88160111             XD     C2090303   DX          19-NOV-2007      
88160112             XD     C2080302   DX          19-NOV-2007      
88160113             XD     C2080301   DX          19-NOV-2007      
88160114             XD     RD000010   DX          19-NOV-2007      
88160115             XD     C2080303   DX          19-NOV-2007      
88160116             XD     C2090302   DX          19-NOV-2007      
88160117             XD     C2090203   DX          19-NOV-2007      
88160118             XD     C2080102   DX          19-NOV-2007      
88160119             XD     C2080101   DX          19-NOV-2007      
88160120             XD     C2080202   DX          19-NOV-2007      
88170101             XD     C2070303   DX          19-NOV-2007      
88170102             XD     C2070302   DX          19-NOV-2007      
88170103             XD     C2070301   DX          19-NOV-2007      
88170104             XD     C2060303   DX          19-NOV-2007      
88170105             XD     C2060302   DX          19-NOV-2007      
88170106             XD     C2060301   DX          19-NOV-2007      
88170107             XD     C2120102   DX          19-NOV-2007      
88170108             XD     C2070203   DX          19-NOV-2007      
88170109             XD     C2070202   DX          19-NOV-2007      
88170110             XD     C2070201   DX          19-NOV-2007      
88170111             XD     C2060203   DX          19-NOV-2007      
88170112             XD     C2060202   DX          19-NOV-2007      
88170113             XD     C2060201   DX          19-NOV-2007      
88170114             XD     C2120103   DX          19-NOV-2007      
88170115             XD     C2070103   DX          19-NOV-2007      
88170116             XD     C2070102   DX          19-NOV-2007      
88170117             XD     C2070101   DX          19-NOV-2007      
88170118             XD     C2060103   DX          19-NOV-2007      
88170119             XD     C2060102   DX          19-NOV-2007      
88170120             XD     C2060101   DX          19-NOV-2007      
88180101             XD     C2140303   DX          19-NOV-2007      
88180102             XD     C2140302   DX          19-NOV-2007      
88180103             XD     C2140301   DX          19-NOV-2007      
88180104             XD     C2140203   DX          19-NOV-2007      
88180105             XD     C2140202   DX          19-NOV-2007      
88180106             XD     C2140201   DX          19-NOV-2007      
88180107             XD     C2030203   DX          19-NOV-2007      
88180108             XD     C2030202   DX          19-NOV-2007      
88180109             XD     C2030201   DX          19-NOV-2007      
88180110             XD     C2150202   DX          19-NOV-2007      
88180111             XD     C2150201   DX          19-NOV-2007      
88180112             XD     C2150102   DX          19-NOV-2007      
88180113             XD     C2150101   DX          19-NOV-2007      
88180114             XD     C2FS0000   DX          19-NOV-2007      
88180115             XD     RD000009   DX          19-NOV-2007      
88180116             XD     C2030102   DX          19-NOV-2007      
